Crash ID,State,YYYYMM,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road User,Gender,Age,Speed,Driving experience,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day
20213132,Qld,202108,Monday,8:00:00,Multiple,No,No,Yes,Car driver,Male,77,68,43,Outer Regional Australia,Central Queensland,Banana (S),Sub-Arterial Road,No,No,75_or_older,Day
20211147,NSW,202108,Wednesday,13:40:00,Single,No,No,No,Car driver,Female,86,75,44,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Sub-Arterial Road,No,No,75_or_older,Day
20214008,SA,202108,Thursday,14:05:00,Single,No,No,No,Car driver,Male,90,113,44,Outer Regional Australia,South Australia - South East,Tatiara (DC),Arterial Road,No,No,75_or_older,Day
20214008,SA,202108,Thursday,14:05:00,Single,No,No,No,Car passenger,Female,85,0,44,Outer Regional Australia,South Australia - South East,Tatiara (DC),Arterial Road,No,No,75_or_older,Day
20211123,NSW,202108,Monday,14:33:00,Single,No,Yes,No,Car driver,Male,76,108,44,Inner Regional Australia,Riverina,Wagga Wagga,Sub-Arterial Road,No,No,75_or_older,Day
20211021,NSW,202108,Friday,15:30:00,Single,No,No,No,Car driver,Male,82,108,42,Inner Regional Australia,Mid North Coast,Mid-Coast,Sub-Arterial Road,No,No,75_or_older,Day
20215049,WA,202108,Wednesday,22:20:00,Multiple,No,No,No,Car passenger,Female,82,0,43,,,,,No,No,75_or_older,Night
20212014,Vic,202108,Friday,9:56:00,Multiple,No,No,No,Car passenger,Male,-9,0,5,Major Cities of Australia,Melbourne - Inner,Melbourne (C),Arterial Road,No,No,,Day
20212150,Vic,202108,Sunday,19:41:00,Single,No,No,No,Pedestrian,Male,49,0,12,Major Cities of Australia,Melbourne - North East,Banyule (C),Arterial Road,No,No,40_to_64,Night
20217021,NT,202108,Saturday,19:05:00,Single,No,No,No,Pedestrian,Male,15,0,4,Outer Regional Australia,Darwin,Darwin (C),Sub-Arterial Road,No,No,0_to_16,Night
20212005,Vic,202108,Sunday,17:00:00,Single,No,No,No,Pedestrian,Male,16,0,1,Major Cities of Australia,Melbourne - Inner South,Kingston (C) (Vic.),Local Road,No,No,0_to_16,Day
20212055,Vic,202108,Wednesday,11:00:00,Single,No,No,No,Pedestrian,Female,63,20,28,Major Cities of Australia,Melbourne - Inner South,Glen Eira (C),National or State Highway,No,No,40_to_64,Day
20212028,Vic,202108,Wednesday,16:05:00,Single,No,Yes,No,Pedestrian,Male,80,0,44,Major Cities of Australia,Melbourne - South East,Cardinia (S),Local Road,No,No,75_or_older,Day
20212143,Vic,202108,Monday,11:28:00,Single,No,No,No,Pedestrian,Female,80,0,44,Major Cities of Australia,Melbourne - North West,Hume (C),Local Road,No,No,75_or_older,Day
20216019,Tas,202108,Tuesday,11:37:00,Single,No,Yes,No,Pedestrian,Female,79,0,42,Outer Regional Australia,West and North West,Burnie (C),Local Road,No,No,75_or_older,Day
20213010,Qld,202108,Tuesday,3:00:00,Single,No,No,No,Pedestrian,Male,77,20,43,Major Cities of Australia,Gold Coast,Gold Coast (C),National or State Highway,No,No,75_or_older,Night
20213023,Qld,202108,Monday,20:00:00,Multiple,No,No,No,Pedestrian,Male,17,20,1,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),National or State Highway,No,No,17_to_25,Night
20213020,Qld,202107,Saturday,2:00:00,Single,No,No,No,Car driver,Female,31,113,13,Outer Regional Australia,Wide Bay,Gympie (R),National or State Highway,No,No,26_to_39,Night
20213040,Qld,202107,Saturday,2:00:00,Single,No,No,No,Car driver,Male,35,90,15,Remote Australia,Mackay - Isaac - Whitsunday,Isaac (R),Local Road,No,No,26_to_39,Night
20211135,NSW,202107,Saturday,2:30:00,Single,No,No,No,Motorcycle rider,Male,40,83,15,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Arterial Road,No,No,40_to_64,Night
20212074,Vic,202107,Saturday,19:00:00,Single,No,No,Yes,Car driver,Male,52,94,29,Inner Regional Australia,North West,Northern Grampians (S),National or State Highway,No,No,40_to_64,Night
20214025,SA,202107,Friday,22:00:00,Multiple,No,No,No,Car driver,Male,19,144,2,Outer Regional Australia,South Australia - South East,Wattle Range (DC),Arterial Road,No,No,17_to_25,Night
20212154,Vic,202107,Friday,20:00:00,Single,No,No,No,Car driver,Male,22,73,7,Inner Regional Australia,Melbourne - North West,Macedon Ranges (S),Local Road,No,No,17_to_25,Night
20213059,Qld,202107,Friday,23:00:00,Multiple,No,No,No,Car passenger,Female,20,0,5,Outer Regional Australia,Cairns,Cairns (R),Sub-Arterial Road,No,No,17_to_25,Night
20212008,Vic,202107,Monday,3:14:00,Multiple,No,No,No,Pedestrian,Female,63,20,27,Major Cities of Australia,Melbourne - South East,Casey (C),National or State Highway,No,No,40_to_64,Night
20213162,Qld,202107,Saturday,20:00:00,Multiple,No,No,No,Motorcycle rider,Male,17,116,3,Inner Regional Australia,Sunshine Coast,Noosa (S),Sub-Arterial Road,No,No,17_to_25,Night
20215070,WA,202107,Sunday,18:48:00,Single,No,No,No,Car driver,Male,34,132,12,,,,,No,No,26_to_39,Night
20213070,Qld,202107,Friday,22:00:00,Multiple,No,No,No,Car driver,Male,18,84,3,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Collector Road,No,No,17_to_25,Night
20212048,Vic,202107,Sunday,3:57:00,Single,No,No,No,Car driver,Male,27,123,6,Inner Regional Australia,Latrobe - Gippsland,Wellington (S),Local Road,No,No,26_to_39,Night
20213007,Qld,202107,Friday,18:00:00,Multiple,No,No,No,Car driver,Male,59,67,28,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night
20213007,Qld,202107,Friday,18:00:00,Multiple,No,No,No,Car driver,Male,45,102,14,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night
20213007,Qld,202107,Friday,18:00:00,Multiple,No,No,No,Car passenger,Male,58,20,28,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night
20217008,NT,202107,Sunday,4:00:00,Single,No,No,No,Car passenger,Female,30,20,7,Very Remote Australia,Northern Territory - Outback,Barkly (R),National or State Highway,No,No,26_to_39,Night
20213058,Qld,202107,Saturday,22:00:00,Single,No,No,No,Car passenger,Female,28,0,4,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,26_to_39,Night
20215051,WA,202107,Saturday,18:40:00,Multiple,No,No,No,Other vehicle driver,Male,61,35,26,,,,,No,No,40_to_64,Night
20212040,Vic,202107,Sunday,1:10:00,Single,No,No,No,Car driver,Male,18,43,5,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,17_to_25,Night
20215097,WA,202107,Wednesday,5:14:00,Single,No,No,No,Car passenger,Male,52,0,28,,,,,No,No,40_to_64,Night
20215052,WA,202107,Saturday,1:59:00,Single,No,No,No,Car driver,Male,18,71,2,,,,,No,No,17_to_25,Night
20212040,Vic,202107,Sunday,1:10:00,Single,No,No,No,Car passenger,Male,18,0,4,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,17_to_25,Night
20215035,WA,202107,Friday,21:55:00,Multiple,No,No,No,Car driver,Male,58,104,26,,,,,No,No,40_to_64,Night
20216018,Tas,202107,Thursday,20:48:00,Single,No,No,No,Car passenger,Male,33,0,14,Very Remote Australia,West and North West,King Island (M),Arterial Road,No,No,26_to_39,Night
20211145,NSW,202107,Friday,20:14:00,Multiple,No,Yes,No,Pedestrian,Male,15,20,4,Inner Regional Australia,Central West,Orange,National or State Highway,No,No,0_to_16,Night
20212162,Vic,202107,Wednesday,1:19:00,Single,No,No,No,Car passenger,Male,17,20,2,Major Cities of Australia,Melbourne - Inner East,Whitehorse (C),National or State Highway,No,No,17_to_25,Night
20213085,Qld,202107,Tuesday,21:00:00,Single,No,No,No,Motorcycle rider,Male,31,53,12,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,26_to_39,Night
20215024,WA,202107,Saturday,17:34:00,Multiple,No,Yes,No,Car driver,Male,28,132,5,,,,,No,No,26_to_39,Day
20213080,Qld,202107,Sunday,10:00:00,Single,No,No,No,Car driver,Female,60,79,29,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday (R),National or State Highway,No,No,40_to_64,Day
20214051,SA,202107,Saturday,7:37:00,Single,No,No,No,Car passenger,Female,51,0,29,Outer Regional Australia,South Australia - South East,Kingston (DC) (SA),Arterial Road,No,No,40_to_64,Day
20216001,Tas,202107,Sunday,11:12:00,Multiple,No,No,No,Car passenger,Female,46,20,12,Outer Regional Australia,Launceston and North East,Meander Valley (M),National or State Highway,No,No,40_to_64,Day
20216001,Tas,202107,Sunday,11:12:00,Multiple,No,No,No,Car driver,Male,46,157,11,Outer Regional Australia,Launceston and North East,Meander Valley (M),National or State Highway,No,No,40_to_64,Day
20215001,WA,202107,Thursday,8:24:00,Single,No,No,No,Car driver,Male,27,123,7,,,,,No,No,26_to_39,Day
20213153,Qld,202107,Sunday,10:00:00,Single,No,No,No,Motorcycle rider,Male,55,95,30,Inner Regional Australia,Central Queensland,Livingstone (S),Sub-Arterial Road,No,No,40_to_64,Day
20212018,Vic,202107,Saturday,13:29:00,Single,No,No,No,Car passenger,Male,67,20,27,Outer Regional Australia,North West,Buloke (S),National or State Highway,No,No,65_to_74,Day
20215061,WA,202107,Saturday,8:15:00,Multiple,No,No,No,Car driver,Male,73,88,44,,,,,No,No,65_to_74,Day
20213100,Qld,202107,Saturday,11:00:00,Single,No,No,No,Car driver,Female,39,97,12,Inner Regional Australia,Ipswich,Somerset (R),Local Road,No,No,26_to_39,Day
20214031,SA,202107,Saturday,16:10:00,Single,No,No,No,Car driver,Male,33,51,14,Outer Regional Australia,South Australia - Outback,Port Augusta (C),Local Road,No,No,26_to_39,Day
20211028,NSW,202107,Saturday,17:10:00,Multiple,No,No,No,Motorcycle rider,Male,27,103,6,Major Cities of Australia,Sydney - Outer South West,Camden,Arterial Road,No,No,26_to_39,Day
20215102,WA,202107,Wednesday,10:41:00,Multiple,No,No,No,Pedestrian,Male,86,0,44,,,,,No,No,75_or_older,Day
20215086,WA,202107,Sunday,21:53:00,Single,No,No,No,Car passenger,Female,12,0,5,,,,,No,No,0_to_16,Night
20213160,Qld,202107,Friday,14:00:00,Multiple,No,No,No,Car driver,Male,60,140,27,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),National or State Highway,No,No,40_to_64,Day
20213006,Qld,202107,Wednesday,6:00:00,Multiple,No,No,Yes,Car driver,Female,39,140,14,Outer Regional Australia,Cairns,Mareeba (S),National or State Highway,No,No,26_to_39,Day
20213006,Qld,202107,Wednesday,6:00:00,Multiple,No,No,Yes,Car driver,Male,56,40,29,Outer Regional Australia,Cairns,Mareeba (S),National or State Highway,No,No,40_to_64,Day
20213070,Qld,202107,Friday,22:00:00,Multiple,No,No,No,Car passenger,Male,17,0,3,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Collector Road,No,No,17_to_25,Night
20213018,Qld,202107,Monday,12:00:00,Multiple,No,No,Yes,Car driver,Male,49,89,11,Inner Regional Australia,Toowoomba,Lockyer Valley (R),Undetermined,No,No,40_to_64,Day
20213111,Qld,202107,Thursday,10:00:00,Multiple,No,No,Yes,Car passenger,Female,12,0,5,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-Arterial Road,No,No,0_to_16,Day
20213111,Qld,202107,Thursday,10:00:00,Multiple,No,No,Yes,Car passenger,Female,29,0,7,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-Arterial Road,No,No,26_to_39,Day
20211100,NSW,202107,Tuesday,6:50:00,Single,No,No,No,Car driver,Male,44,104,13,Inner Regional Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,40_to_64,Day
20214002,SA,202107,Wednesday,15:40:00,Single,No,No,No,Car driver,Male,40,122,14,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable (DC),National or State Highway,No,No,40_to_64,Day
20214002,SA,202107,Wednesday,15:40:00,Single,No,No,No,Car passenger,Female,61,20,28,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable (DC),National or State Highway,No,No,40_to_64,Day
20211075,NSW,202107,Sunday,1:23:00,Single,No,No,No,Car driver,Male,19,117,2,Outer Regional Australia,Central West,Cowra,Sub-Arterial Road,No,No,17_to_25,Night
20213037,Qld,202107,Monday,16:00:00,Single,No,No,Yes,Car driver,Male,59,89,29,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),National or State Highway,No,No,40_to_64,Day
20212071,Vic,202107,Friday,16:50:00,Multiple,No,No,Yes,Car driver,Male,58,125,27,Inner Regional Australia,Hume,Strathbogie (S),National or State Highway,No,No,40_to_64,Day
20212057,Vic,202107,Thursday,9:35:00,Single,No,No,Yes,Car driver,Male,63,98,29,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),National or State Highway,No,No,40_to_64,Day
20213147,Qld,202107,Friday,15:00:00,Single,No,No,No,Car passenger,Female,54,0,28,Outer Regional Australia,Wide Bay,Bundaberg (R),Sub-Arterial Road,No,No,40_to_64,Day
20211078,NSW,202107,Thursday,10:40:00,Multiple,No,No,No,Car driver,Female,55,106,29,Outer Regional Australia,Far West and Orana,Dubbo Regional,Sub-Arterial Road,No,No,40_to_64,Day
20212032,Vic,202107,Friday,15:30:00,Multiple,No,No,No,Car driver,Male,45,121,13,Major Cities of Australia,Melbourne - West,Wyndham (C),National or State Highway,No,No,40_to_64,Day
20211124,NSW,202107,Friday,18:10:00,Single,No,No,No,Car passenger,Male,33,0,13,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Collector Road,No,No,26_to_39,Night
20213082,Qld,202107,Wednesday,15:00:00,Single,No,No,No,Motorcycle rider,Male,59,131,28,Outer Regional Australia,Darling Downs - Maranoa,Western Downs (R),Local Road,No,No,40_to_64,Day
20215065,WA,202107,Friday,17:40:00,Multiple,No,No,No,Motorcycle rider,Male,31,108,14,,,,,No,No,26_to_39,Day
20211018,NSW,202107,Monday,6:50:00,Single,No,No,No,Car driver,Male,45,164,11,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,40_to_64,Day
20212029,Vic,202107,Thursday,17:30:00,Multiple,No,No,No,Motorcycle rider,Male,45,122,13,Major Cities of Australia,Melbourne - West,Brimbank (C),Local Road,No,No,40_to_64,Day
20215029,WA,202107,Monday,9:38:00,Multiple,No,No,No,Pedestrian,Female,82,0,44,,,,,No,No,75_or_older,Day
20217007,NT,202107,Thursday,15:30:00,Single,No,No,No,Car driver,Male,49,121,12,Very Remote Australia,Northern Territory - Outback,MacDonnell (R),Sub-Arterial Road,No,No,40_to_64,Day
20211108,NSW,202107,Thursday,14:20:00,Single,No,No,No,Car driver,Male,40,99,15,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,40_to_64,Day
20211127,NSW,202107,Wednesday,15:47:00,Multiple,No,No,No,Car driver,Male,33,69,15,Outer Regional Australia,Riverina,Narrandera,Sub-Arterial Road,No,No,26_to_39,Day
20213120,Qld,202107,Thursday,7:00:00,Multiple,No,No,No,Car passenger,Male,7,20,2,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,0_to_16,Day
20213120,Qld,202107,Thursday,7:00:00,Multiple,No,No,No,Car passenger,Female,5,20,4,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,0_to_16,Day
20214014,SA,202107,Monday,13:55:00,Single,No,No,No,Car driver,Male,73,90,45,Inner Regional Australia,Barossa - Yorke - Mid North,Mallala (DC),National or State Highway,No,No,65_to_74,Day
20214034,SA,202107,Wednesday,6:35:00,Single,No,No,No,Motorcycle rider,Male,66,155,28,Major Cities of Australia,Adelaide - South,Marion (C),National or State Highway,No,No,65_to_74,Day
20218006,ACT,202107,Thursday,13:00:00,Single,No,No,No,Car driver,Male,92,128,63,,,,,No,No,75_or_older,Day
20214038,SA,202107,Thursday,16:02:00,Single,No,No,No,Car passenger,Male,9,0,1,Very Remote Australia,South Australia - Outback,Elliston (DC),Sub-Arterial Road,No,No,0_to_16,Day
20211058,NSW,202107,Friday,10:00:00,Multiple,No,No,No,Car driver,Female,79,104,41,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Arterial Road,No,No,75_or_older,Day
20211178,NSW,202107,Tuesday,22:15:00,Single,No,No,No,Motorcycle rider,Male,55,16,27,Outer Regional Australia,Hunter Valley exc Newcastle,Upper Hunter,Local Road,No,No,40_to_64,Night
20212036,Vic,202107,Tuesday,2:20:00,Multiple,No,No,No,Car driver,Male,57,58,27,Major Cities of Australia,Melbourne - Outer East,Maroondah (C),Arterial Road,No,No,40_to_64,Night
20216005,Tas,202107,Friday,4:30:00,Single,No,No,No,Car driver,Male,57,79,29,Outer Regional Australia,Launceston and North East,George Town (M),Collector Road,No,No,40_to_64,Night
20212140,Vic,202107,Tuesday,12:00:00,Multiple,No,No,No,Pedal cyclist,Female,79,30,43,Inner Regional Australia,Latrobe - Gippsland,Baw Baw (S),Arterial Road,No,No,75_or_older,Day
20212090,Vic,202107,Tuesday,12:20:00,Single,No,No,No,Car driver,Female,84,49,45,Major Cities of Australia,Melbourne - West,Brimbank (C),Local Road,No,No,75_or_older,Day
20212147,Vic,202107,Friday,16:15:00,Single,No,No,No,Car driver,Male,77,19,45,Inner Regional Australia,Bendigo,Mount Alexander (S),National or State Highway,No,No,75_or_older,Day
20217013,NT,202107,Wednesday,19:38:00,Multiple,No,No,No,Pedestrian,Female,53,0,26,Outer Regional Australia,Darwin,Palmerston (C),Arterial Road,No,No,40_to_64,Night
20213003,Qld,202107,Friday,16:00:00,Multiple,No,No,No,Car driver,Female,24,96,7,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,17_to_25,Day
20216021,Tas,202107,Monday,14:08:00,Multiple,No,No,Yes,Car driver,Female,25,61,5,Outer Regional Australia,Launceston and North East,Northern Midlands (M),National or State Highway,No,No,17_to_25,Day
20211012,NSW,202107,Thursday,21:41:00,Multiple,No,No,No,Motorcycle rider,Male,27,116,5,Inner Regional Australia,Richmond - Tweed,Richmond Valley,Local Road,No,No,26_to_39,Night
20211171,NSW,202107,Monday,16:15:00,Multiple,No,No,No,Motorcycle rider,Male,19,148,2,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,17_to_25,Day
20213151,Qld,202107,Monday,17:00:00,Single,No,No,No,Motorcycle rider,Male,17,104,1,Major Cities of Australia,Logan - Beaudesert,Logan (C),Local Road,No,No,17_to_25,Day
20213121,Qld,202107,Wednesday,6:00:00,Multiple,No,No,No,Car driver,Male,23,97,5,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),Local Road,No,No,17_to_25,Day
20212007,Vic,202107,Monday,20:55:00,Multiple,No,No,No,Car passenger,Female,68,0,26,Major Cities of Australia,Melbourne - South East,Monash (C),Local Road,No,No,65_to_74,Night
20216021,Tas,202107,Monday,14:08:00,Multiple,No,No,Yes,Car passenger,Male,36,20,12,Outer Regional Australia,Launceston and North East,Northern Midlands (M),National or State Highway,No,No,26_to_39,Day
20213131,Qld,202107,Tuesday,4:00:00,Single,No,No,No,Car driver,Female,19,39,5,Major Cities of Australia,Brisbane - South,Brisbane (C),Sub-Arterial Road,No,No,17_to_25,Night
20215039,WA,202107,Wednesday,20:30:00,Single,No,No,No,Car passenger,Female,40,0,11,,,,,No,No,40_to_64,Night
20215106,WA,202107,Monday,9:17:00,Single,No,No,No,Motorcycle rider,Male,29,147,7,,,,,No,No,26_to_39,Day
20213120,Qld,202107,Thursday,7:00:00,Multiple,No,No,No,Car passenger,Female,35,20,14,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,26_to_39,Day
20212025,Vic,202107,Friday,17:04:00,Single,No,No,No,Car driver,Male,30,123,5,Inner Regional Australia,Geelong,Golden Plains (S),Sub-Arterial Road,No,No,26_to_39,Day
20211160,NSW,202107,Tuesday,21:58:00,Single,No,No,No,Car driver,Male,81,58,44,Inner Regional Australia,New England and North West,Armidale Regional,Local Road,No,No,75_or_older,Night
20213130,Qld,202107,Friday,14:00:00,Multiple,No,No,No,Car passenger,Female,77,0,45,Major Cities of Australia,Brisbane - West,Brisbane (C),Local Road,No,No,75_or_older,Day
20217002,NT,202107,Saturday,5:00:00,Single,No,No,No,Pedestrian,Male,37,20,13,Outer Regional Australia,Darwin,Litchfield (M),National or State Highway,No,No,26_to_39,Night
20211090,NSW,202107,Sunday,19:00:00,Single,No,No,No,Pedestrian,Male,52,0,29,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,40_to_64,Night
20211050,NSW,202107,Monday,3:45:00,Single,No,No,Yes,Pedestrian,Male,48,20,14,Major Cities of Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,40_to_64,Night
